Brand,Model,Year,Status,Mileage,Dealer,Price
Dodge,Charger,2020,Used,86583.0,David Stanley Chrysler Jeep Dodge RAM,14250.0
Buick,Encore,2020,Used,34259.0,David Stanley Chrysler Jeep Dodge RAM,15998.0
Volkswagen,Golf,2021,Used,45551.0,David Stanley Chrysler Jeep Dodge RAM,18988.0
Mazda,Mazda3,2021,Used,18869.0,David Stanley Chrysler Jeep Dodge RAM,19997.0
Toyota,RAV4,2022,Used,33531.0,McLarty Daniel Chrysler Dodge Jeep Ram Fiat of Springdale,35586.0
Ford,F-150,2021,Used,52176.0,McLarty Daniel Chrysler Dodge Jeep Ram Fiat of Springdale,34881.0
Ford,Bronco,2021,Used,3736.0,McLarty Daniel Chrysler Dodge Jeep Ram Fiat of Springdale,45817.0
Dodge,Journey,2015,Used,85497.0,McLarty Daniel Chrysler Dodge Jeep Ram Fiat of Springdale,9694.0
Tesla,Model X,2020,Used,48876.0,McLarty Daniel Chrysler Dodge Jeep Ram Fiat of Springdale,55463.0
Chevrolet,Camaro,2023,New,,Confidence Chevrolet Buick GMC,56665.0
GMC,Sierra,2024,New,,Confidence Chevrolet Buick GMC,74495.0
GMC,Sierra,2024,New,,Confidence Chevrolet Buick GMC,95870.0
Volkswagen,Tiguan,2020,Used,61409.0,Confidence Chevrolet Buick GMC,18993.0
GMC,Yukon,2023,New,,Confidence Chevrolet Buick GMC,87740.0
Jeep,Wrangler,2023,New,,Crown Auto World Bristow,89962.0
Hyundai,Tucson,2023,New,,Bob Howard Hyundai,36480.0
Toyota,Sienna,2023,New,,Post Oak Toyota,57805.0
Toyota,Highlander,2024,New,,Post Oak Toyota,53098.0
Toyota,Highlander,2024,New,,Post Oak Toyota,52848.0
Toyota,Highlander,2024,New,,Post Oak Toyota,56823.0
Toyota,Sienna,2023,New,,Post Oak Toyota,45116.0
Chevrolet,Corvette,2023,New,,Vernon Auto Group,96435.0
Chevrolet,Silverado,2023,New,,Holly Chevrolet,65135.0
GMC,Yukon,2023,New,,Crain Buick GMC of Springdale,90760.0
GMC,Yukon,2023,New,,Crain Buick GMC of Springdale,99765.0
Chevrolet,Suburban,2020,Used,62341.0,AutoNation GMC Mendenhall,36995.0
Jeep,Grand Cherokee,2016,Used,70973.0,"Mt. Moriah Auto Sales, Inc.",25177.0
Chevrolet,Camaro,2010,Used,110528.0,"Mt. Moriah Auto Sales, Inc.",14977.0
Cadillac,Escalade,2015,Used,158556.0,"Mt. Moriah Auto Sales, Inc.",25177.0
Mercedes,4MATIC,2016,Used,95767.0,"Mt. Moriah Auto Sales, Inc.",68477.0
Audi,Q5,2014,Used,84067.0,"Mt. Moriah Auto Sales, Inc.",17877.0
BMW,X7,2019,Used,60758.0,"Mt. Moriah Auto Sales, Inc.",54577.0
Lexus,NX,2022,Used,16935.0,"Mt. Moriah Auto Sales, Inc.",47997.0
Mercedes,E-Class,2012,Used,101212.0,"Mt. Moriah Auto Sales, Inc.",14177.0
Land Rover,Range Rover,2019,Used,74472.0,"Mt. Moriah Auto Sales, Inc.",67277.0
BMW,M6,2016,Used,38914.0,AutoMax Hyundai Del City,38499.0
Hyundai,Santa Fe,2023,New,,Gossett Kia Hyundai South,38500.0
Lincoln,Aviator,2023,New,,Lincoln of Memphis,76955.0
Kia,Telluride,2024,New,,Barnes Crossing Kia,
Honda,Fit,2020,Used,22993.0,Nelson Mazda Tulsa,19973.0
Lexus,IS,2014,Used,70700.0,Nelson Mazda Tulsa,19853.0
Genesis,GV80,2024,New,,Genesis of Tulsa,82685.0
Porsche,Macan,2021,Used,27498.0,Jackie Cooper Imports,48651.0
Toyota,FJ Cruiser,2014,Used,55570.0,Jackie Cooper Imports,37443.0
Nissan,3,2004,Used,31481.0,Jackie Cooper Imports,14978.0
Mazda,Mazda3,2020,Used,44750.0,South Pointe Chrysler Dodge Jeep Ram,20499.0
Toyota,4Runner,2023,Used,881.0,South Pointe Chrysler Dodge Jeep Ram,45000.0
Volkswagen,Jetta,2019,Used,45052.0,Regional Hyundai,22411.0
Jeep,Grand Cherokee,2007,Used,64324.0,Regional Hyundai,22911.0
Ford,F-150,2021,Used,42800.0,Regional Hyundai,46211.0
Audi,Q5,2016,Used,41131.0,Regional Hyundai,22011.0
Mazda,CX-5,2020,Used,87009.0,Ferguson Superstore,19500.0
Ford,Expedition,2016,Used,154319.0,Ferguson Superstore,15000.0
Nissan,3,2012,Used,101005.0,Ferguson Superstore,19500.0
Jeep,Gladiator,2020,Used,102001.0,Ferguson Superstore,31500.0
Honda,Civic,2015,Used,149985.0,Ferguson Superstore,10500.0
GMC,Sierra,2022,New,,Ferguson Superstore,93795.0
Chevrolet,Tahoe,2018,Used,91811.0,Nelson Nissan,28595.0
Toyota,Highlander,2019,Used,61095.0,Nelson Nissan,31933.0
BMW,X5,2014,Used,96905.0,Triumph Auto Sales,16475.0
Scion,TC,2014,Used,74544.0,Triumph Auto Sales,11975.0
GMC,Yukon,2023,New,,Davis Buick GMC,84995.0
Ford,Mustang,2023,New,,Metro Ford of OKC,73030.0
Ford,Mustang,2023,New,,Metro Ford of OKC,72000.0
Ford,Bronco,2023,New,,Metro Ford Auto Sales Inc,50330.0
Ford,Bronco,2023,New,,Metro Ford Auto Sales Inc,66895.0
Ford,Bronco,2023,New,,Metro Ford Auto Sales Inc,97490.0
Chevrolet,Silverado,2023,New,,Wood Motor Company,54659.0
Chevrolet,Trailblazer,2023,New,,Wood Motor Company,32482.0
Chevrolet,Trailblazer,2023,New,,Wood Motor Company,25705.0
Chevrolet,Trailblazer,2023,New,,Wood Motor Company,27788.0
Acura,MDX,2019,Used,43658.0,Grubbs Acura of Tulsa,36999.0
Acura,MDX,2023,New,,Grubbs Acura of Tulsa,65295.0
Infiniti,QX80,2020,Used,76066.0,Grubbs Acura of Tulsa,33499.0
Acura,Integra,2024,New,,Grubbs Acura of Tulsa,33295.0
Acura,Integra,2024,New,,Grubbs Acura of Tulsa,38295.0
Ford,Mustang,2020,Used,65884.0,Grubbs Acura of Tulsa,27999.0
Acura,RDX,2021,Certified,28290.0,Grubbs Acura of Tulsa,35299.0
Toyota,Corolla,2021,Used,58404.0,Grubbs Acura of Tulsa,19799.0
BMW,X3,2019,Used,54732.0,Grubbs Acura of Tulsa,24299.0
Acura,MDX,2023,New,,Grubbs Acura of Tulsa,64695.0
Ford,Edge,2016,Used,66001.0,Grubbs Acura of Tulsa,16299.0
Jeep,Grand Cherokee,2015,Used,130002.0,Grubbs Acura of Tulsa,14999.0
Ford,Mustang,2023,Used,1533.0,Patriot CDJR of Tulsa,46000.0
Volkswagen,Atlas,2023,New,,Don Thornton Volkswagen of Tulsa,49071.0
Cadillac,Escalade,2018,Used,48480.0,"Don Thornton Cadillac, Inc.",41340.0
Nissan,Rogue,2018,Used,41460.0,"Don Thornton Cadillac, Inc.",22382.0
Cadillac,Escalade,2023,Certified,7599.0,"Don Thornton Cadillac, Inc.",166506.0
Land Rover,Range Rover,2020,Used,29463.0,Jaguar Land Rover Tulsa,79888.0
Jaguar,F-TYPE,2023,New,,Jaguar Land Rover Tulsa,111157.0
Jaguar,F-TYPE,2023,New,,Jaguar Land Rover Tulsa,111909.0
Toyota,Tacoma,2023,New,,Wolfchase Toyota,42569.0
Hyundai,Palisade,2022,Used,28465.0,Wolfchase Toyota,35593.0
Chevrolet,Colorado,2023,New,,Jim Glover Chevrolet,42085.0
Volkswagen,Atlas,2024,New,,Everett Volkswagen of Rogers,38636.0
Chrysler,300,2018,Used,105541.0,Everett Volkswagen of Rogers,16988.0
Jeep,Wrangler,2021,Used,31072.0,Landers Toyota of Northwest Arkansas,39900.0
Subaru,Outback,2021,Used,27087.0,Landers Toyota of Northwest Arkansas,34142.0
Toyota,4Runner,2022,Certified,36472.0,Landers Toyota of Northwest Arkansas,47171.0
Volvo,XC90,2020,Used,25738.0,Landers Toyota of Northwest Arkansas,37000.0
Toyota,Camry,2023,Certified,1410.0,Landers Toyota of Northwest Arkansas,27181.0
Dodge,Durango,2017,Used,65838.0,Landers Toyota of Northwest Arkansas,27000.0
Ford,Focus,2018,Used,85390.0,Landers Toyota of Northwest Arkansas,12913.0
Dodge,Journey,2016,Used,107951.0,Bob Howard Chrysler Dodge Jeep RAM,9995.0
Kia,Sorento,2022,Used,20951.0,Bob Howard Chrysler Dodge Jeep RAM,25681.0
Toyota,4Runner,2022,Used,40217.0,Bob Howard Chrysler Dodge Jeep RAM,35965.0
Toyota,Highlander,2024,New,,Bob Howard Toyota,48138.0
Mazda,CX-9,2024,New,,Bob Moore Mazda,48250.0
Mazda,CX-30,2023,New,,Bob Moore Mazda,30890.0
Mazda,CX-9,2024,New,,Bob Moore Mazda,44258.0
Mazda,CX-9,2024,New,,Bob Moore Mazda,53720.0
Mazda,MX-5 Miata,2023,New,,Bob Moore Mazda,31250.0
Mazda,CX-9,2024,New,,Bob Moore Mazda,47870.0
Acura,Integra,2023,New,,Bob Howard Acura,35090.0
Honda,Accord,2023,New,,Bob Howard Honda,30340.0
Honda,CR-V,2024,New,,Bob Howard Honda,41670.0
Lexus,LX,2021,Used,24737.0,Porsche Oklahoma City,81201.0
Porsche,911,2020,Certified,23494.0,Porsche Oklahoma City,122539.0
Toyota,Tundra,2019,Used,173615.0,Bob Moore Subaru,25000.0
Lexus,GX,2016,Used,80498.0,Bob Moore Subaru,28771.0
Genesis,GV70,2024,New,,Genesis of Edmond,59125.0
Chevrolet,Tahoe,2018,Used,104490.0,Edmond Hyundai,28777.0
BMW,X6,2023,Used,17320.0,McLarty Daniel Ford,100543.0
Ford,F-350,2014,Used,225337.0,McLarty Daniel Ford,26995.0
Ford,F-150,2021,Used,54042.0,McLarty Daniel Ford,52339.0
Ford,F-250,2017,Used,122886.0,McLarty Daniel Ford,25831.0
Ford,F-150,2015,Used,124076.0,McLarty Daniel Ford,19495.0
Honda,Pilot,2021,Used,31547.0,McLarty Daniel Ford,34271.0
GMC,Yukon,2022,Used,37266.0,McLarty Daniel Ford,65995.0
Kia,Telluride,2021,Used,38517.0,Kalidy Kia,42750.0
Jeep,Wrangler,2020,Used,54566.0,McLarty Daniel Buick GMC,38950.0
Lexus,NX,2015,Used,54585.0,McLarty Daniel Chrysler Dodge Jeep RAM of Bentonville,24775.0
Hyundai,Sonata,2022,Used,15343.0,Bob Moore Volkswagen,28800.0
Chevrolet,1500,1995,Used,270512.0,Patriot Chrysler Dodge Jeep Ram of Pryor,11225.0
Mazda,CX-9,2021,Used,47747.0,Patriot Chrysler Dodge Jeep Ram of Pryor,28972.0
RAM,2500,2014,Used,170085.0,Patriot Chrysler Dodge Jeep Ram of Pryor,28994.0
Cadillac,Escalade,2020,Used,105413.0,Patriot Chrysler Dodge Jeep Ram of Pryor,43984.0
Kia,Sorento,2022,Used,35257.0,Cavender Ford of Oklahoma City,27877.0
Ford,Expedition,2023,New,,Cavender Ford of Oklahoma City,87145.0
Ford,Mustang,2024,New,,Cavender Ford of Oklahoma City,43575.0
Ford,Mustang,2023,New,,Cavender Ford of Oklahoma City,70600.0
GMC,Yukon,2023,New,,Pryor Chevrolet Buick GMC,78135.0
GMC,Sierra,2024,New,,Pryor Chevrolet Buick GMC,75210.0
RAM,2500,2017,Used,133003.0,Haller Wholesale,42950.0
Lincoln,Corsair,2020,Used,50001.0,Suburban Chevrolet,31529.0
Ford,Bronco,2023,New,,Tuscaloosa Ford,69755.0
Dodge,Durango,2023,New,,Melton Sales,42582.0
Audi,S4,2019,Used,44221.0,Melton Sales,37992.0
Ford,Expedition,2021,Used,65511.0,Melton Sales,41292.0
Jeep,Grand Cherokee,2021,Used,64577.0,Melton Sales,27772.0
Toyota,RAV4,2023,New,,Central Toyota,33275.0
Toyota,Tacoma,2023,New,,Central Toyota,56040.0
GMC,Sierra,2024,New,,Central Buick GMC,91770.0
GMC,Yukon,2022,Used,16558.0,Classic Chevrolet Inc,75700.0
Genesis,GV80,2022,Used,26382.0,Classic Chevrolet Inc,59700.0
Toyota,Sienna,2020,Used,70448.0,Classic Chevrolet Inc,30600.0
Ford,F-250,2021,Used,70517.0,Classic Chevrolet Inc,57000.0
Toyota,Tundra,2023,New,,Four Stars Toyota,68143.0
Toyota,Tundra,2023,New,,Four Stars Toyota,69489.0
Mazda,CX-30,2023,New,,Tuscaloosa Mazda,29920.0
Mercedes,GLE,2024,New,,Mercedes-Benz of Tuscaloosa,80170.0
Mercedes,GLE,2024,New,,Mercedes-Benz of Tuscaloosa,80155.0
Ford,Bronco,2023,New,,John Vance Motors,34685.0
Honda,Pilot,2023,New,,Merchant Automotive Group,54210.0
Lexus,GX,2017,Used,116987.0,Merchant Automotive Group,28499.0
GMC,Yukon,2021,Used,35094.0,David Scott Lee Buick GMC,69900.0
Toyota,Tacoma,2018,Used,31514.0,David Scott Lee Buick GMC,44900.0
Chevrolet,Traverse,2023,New,,Jeff Lungren Chevrolet,47785.0
Chevrolet,Traverse,2023,New,,Jeff Lungren Chevrolet,50880.0
Hyundai,Kona,2023,New,,Barry Sanders Supercenter,34649.0
Honda,Odyssey,2024,New,,6th Avenue Honda,42740.0
Honda,Accord,2023,New,,6th Avenue Honda,28845.0
Ford,Mustang,2023,New,,Green Country Ford,55950.0
Ford,F-150,2023,New,,Green Country Ford,63620.0
Ford,Mustang,2023,New,,Green Country Ford,69995.0
Toyota,Tacoma,2010,Used,110109.0,Oakley Auto World,25000.0
Chevrolet,Traverse,2023,New,,Jacksons Chevrolet Buick GMC of Kingfisher,55790.0
Chevrolet,Traverse,2023,New,,Jacksons Chevrolet Buick GMC of Kingfisher,52045.0
Ford,Explorer,2019,Used,115796.0,Tri-Lakes Chrysler Dodge Jeep Ford,23997.0
Ford,Expedition,2023,New,,Seth Wadley Ford of Perry,68555.0
Chevrolet,Silverado,2023,New,,Pollard Chevrolet Buick,87085.0
Mazda,CX-5,2021,Used,58307.0,Patriot BUICK GMC Hyundai,21500.0
Toyota,RAV4,2021,Used,47359.0,Patriot BUICK GMC Hyundai,24000.0
Ford,Expedition,2023,New,,Hamilton Ford,77860.0
Ford,Bronco,2023,New,,Town & Country Ford,70620.0
Ford,Mustang,2022,Certified,2048.0,Town & Country Ford,55450.0
Ford,Bronco,2023,New,,Town & Country Ford,47620.0
GMC,Canyon,2020,Used,25221.0,Mayse Automotive,39390.0
Jeep,Wrangler,2022,Used,6596.0,Pigg Enterprises Inc,48955.0
Lincoln,Aviator,2022,Used,21506.0,Pigg Enterprises Inc,54955.0
Chevrolet,Corvette,2022,Used,7223.0,Pigg Enterprises Inc,74999.0
Jeep,Gladiator,2022,Used,6538.0,Pigg Enterprises Inc,49488.0
Lexus,ES,2022,Used,26789.0,Pigg Enterprises Inc,36477.0
Lexus,GX,2022,Used,12604.0,Pigg Enterprises Inc,58955.0
Cadillac,CTS,2019,Used,68374.0,Pigg Enterprises Inc,23933.0
Mercedes,E-Class,2014,Used,93855.0,Susan Schein Automotive,18853.0
Chevrolet,Corvette,2021,Used,1040.0,Exclusive Auto Wholesale,84897.0
Chevrolet,Traverse,2023,Used,14526.0,Donohooauto LLC,44995.0
Dodge,Durango,2023,Used,2808.0,Donohooauto LLC,47995.0
Infiniti,QX60,2022,Used,16480.0,Donohooauto LLC,44995.0
Lincoln,Navigator,2020,Used,52291.0,Donohooauto LLC,55995.0
Jeep,Wagoneer,2022,Used,17222.0,Donohooauto LLC,60995.0
Infiniti,QX60,2023,New,,INFINITI of Birmingham,66225.0
Buick,Enclave,2024,New,,Skyway Buick GMC,56170.0
Buick,Enclave,2024,New,,Skyway Buick GMC,44535.0
GMC,Sierra,2024,New,,Skyway Buick GMC,52760.0
GMC,Sierra,2024,New,,Skyway Buick GMC,
GMC,Sierra,2024,New,,Skyway Buick GMC,84075.0
GMC,Sierra,2024,New,,Skyway Buick GMC,
GMC,Sierra,2024,New,,Skyway Buick GMC,
GMC,Sierra,2024,New,,Skyway Buick GMC,
Buick,Enclave,2024,New,,Skyway Buick GMC,44735.0
Buick,Enclave,2024,New,,Skyway Buick GMC,53535.0
Buick,Enclave,2024,New,,Skyway Buick GMC,57845.0
Buick,Enclave,2024,New,,Skyway Buick GMC,
Chrysler,300,2023,New,,Hendrick Chrysler Dodge Jeep RAM Hoover,37390.0
Audi,Q8,2021,Used,24897.0,Modern Motorcars,62999.0
BMW,X5,2019,Used,58238.0,Modern Motorcars,40999.0
Lexus,RX,2020,Used,40465.0,Royal Automotive,42210.0
Hyundai,Palisade,2021,Used,77568.0,James River Chrysler Dodge Jeep Ram,35899.0
Dodge,Charger,2020,Used,74524.0,James River Chrysler Dodge Jeep Ram,27796.0
Honda,Odyssey,2021,Used,49651.0,Roper Honda,38676.0
Volkswagen,Passat,2020,Used,63128.0,Roper Honda,21986.0
Honda,Accord,2019,Used,59332.0,Roper Honda,28896.0
Ford,F-150,2023,New,,Wood Ford Carthage,63543.0
Ford,Expedition,2019,Used,79799.0,Wood Ford Carthage,36735.0
Acura,RDX,2022,Used,32171.0,Wood Ford Carthage,41401.0
Ford,Expedition,2021,Used,60724.0,Wood Ford Carthage,43914.0
Mercedes,GLC,2019,Used,32119.0,Wood Ford Carthage,27967.0
RAM,2500,2023,New,,Wood Chrysler Dodge Jeep Ram Carthage,79433.0
RAM,2500,2023,New,,Wood Chrysler Dodge Jeep Ram Carthage,73327.0
RAM,2500,2023,New,,Wood Chrysler Dodge Jeep Ram Carthage,67340.0
RAM,2500,2023,New,,Wood Chrysler Dodge Jeep Ram Carthage,84187.0
Ford,F-350,2023,New,,Corwin Ford Lincoln Republic,54745.0
Ford,F-350,2023,New,,Corwin Ford Lincoln Republic,67150.0
Ford,Bronco,2023,New,,Stivers Ford of Birmingham,93755.0
Ford,Ranger,2023,New,,Stivers Ford of Birmingham,38680.0
Ford,Mustang,2024,New,,Stivers Ford of Birmingham,32515.0
Ford,Bronco,2023,New,,Golden Circle Ford,47700.0
Ford,F-350,2016,Used,138015.0,Golden Circle Ford,41661.0
Ford,Expedition,2021,Used,7268.0,Golden Circle Ford,47906.0
Nissan,Armada,2020,Used,60310.0,Golden Circle Ford,31979.0
Lexus,ES,2020,Used,31719.0,Golden Circle Ford,34009.0
Audi,RS 7,2016,Used,63272.0,Golden Circle Ford,48354.0
Ford,Expedition,2021,Used,47629.0,Golden Circle Ford,44777.0
Lincoln,Nautilus,2023,Used,1700.0,Golden Circle Ford,43160.0
Lincoln,Nautilus,2020,Used,24666.0,Golden Circle Ford,38502.0
Toyota,4Runner,2019,Used,41378.0,Perkins Motor Plex Jackson,41595.0
Honda,Accord,2019,Used,37600.0,Perkins Motor Plex Jackson,25995.0
Hyundai,Tucson,2019,Used,42256.0,Perkins Motor Plex Jackson,19595.0
Land Rover,Range Rover,2019,Used,44867.0,"Thompson Buick, GMC, Cadillac",46498.0
Cadillac,XT5,2023,New,,"Thompson Buick, GMC, Cadillac",55290.0
Cadillac,CT4,2024,New,,"Thompson Buick, GMC, Cadillac",44660.0
Lexus,GX,2021,Used,13034.0,"Thompson Buick, GMC, Cadillac",48977.0
Mercedes,GLB,2023,New,,Elite Automotive Group,49300.0
Mercedes,GLA,2023,New,,Elite Automotive Group,43650.0
Mercedes,4MATIC,2023,New,,Elite Automotive Group,85650.0
Mercedes,GLA,2023,New,,Elite Automotive Group,47875.0
Nissan,Frontier,2013,Used,157714.0,Birmingham Luxury Motors,14999.0
GMC,Yukon,2017,Used,48710.0,Birmingham Luxury Motors,35999.0
Nissan,Z Sport,2023,Used,1108.0,Birmingham Luxury Motors,48999.0
Ford,Mustang,2021,Used,41783.0,Reliable Chevrolet,23499.0
Ford,Focus,2018,Used,78422.0,May Motor Company,18968.0
Toyota,Camry,2009,Used,198990.0,May Motor Company,8988.0
Lexus,ES,2007,Used,191665.0,May Motor Company,8988.0
Ford,Expedition,2023,New,,Corwin Ford of Springfield,75070.0
Ford,Explorer,2020,Certified,45265.0,Corwin Ford of Springfield,29593.0
Ford,Expedition,2023,New,,Corwin Ford of Springfield,85810.0
Ford,Expedition,2023,New,,Corwin Ford of Springfield,82695.0
Ford,Expedition,2023,New,,Corwin Ford of Springfield,69100.0
Ford,F-250,2023,New,,Stevens Ford,78365.0
Toyota,RAV4,2023,New,,Toyota of the Shoals,39871.0
Honda,HR-V,2024,New,,Skyway Honda Of Enid,29480.0
Honda,Odyssey,2024,New,,Skyway Honda Of Enid,51800.0
Honda,Ridgeline,2023,New,,Skyway Honda Of Enid,46560.0
Honda,Pilot,2023,New,,Skyway Honda Of Enid,48175.0
Honda,CR-V,2024,New,,Skyway Honda Of Enid,39175.0
Honda,HR-V,2024,New,,Skyway Honda Of Enid,29480.0
Honda,Odyssey,2024,New,,Skyway Honda Of Enid,42740.0
Chevrolet,Suburban,2023,New,,Capitol Chevrolet AL,69605.0
Jeep,Grand Cherokee,2023,New,,Sons CDJR Fiat of Montgomery,45030.0
Lexus,RX,2023,New,,Reliable Toyota Lexus BMW Audi,56890.0
Lexus,RX,2023,New,,Reliable Toyota Lexus BMW Audi,62200.0
GMC,Sierra,2023,Used,27013.0,Victory Toyota Ford CDJR Dyersburg,77785.0
Honda,Odyssey,2023,New,,Heather Cannon Honda,38865.0
Subaru,Crosstrek,2024,New,,Reliable Subaru,31094.0
Hyundai,Kona,2021,Certified,29152.0,Reliable Hyundai,21696.0
Nissan,Frontier,2020,Used,22670.0,Merchant Nissan,26999.0
Lexus,RX,2022,New,,Lexus of Birmingham,55485.0
Lexus,RX,2022,New,,Lexus of Birmingham,55910.0
BMW,Coupe,2024,New,,BMW Mini of Birmingham,93845.0
Mercedes,GLS 450,2020,Used,61469.0,BMW Mini of Birmingham,48998.0
Chrysler,300,2023,New,,Voyles CDJR of Birmingham,34562.0
Jeep,Wrangler,2023,New,,Voyles CDJR of Birmingham,42690.0
Chrysler,300,2023,New,,Voyles CDJR of Birmingham,34367.0
Jeep,Wrangler,2023,New,,Voyles CDJR of Birmingham,42555.0
Honda,CR-V,2014,Used,212503.0,Brannon Honda,11000.0
Ford,Mustang,2007,Used,110692.0,Corwin Chrysler Dodge Jeep Ram Fiat of Springfield,14500.0
Mercedes,4MATIC,2016,Used,95979.0,Jones Chevrolet Humboldt,22256.0
Nissan,Altima,2016,Used,110702.0,Jones Chevrolet Humboldt,11915.0
BMW,X3,2022,Used,35496.0,Jones Chevrolet Humboldt,36490.0
Ford,F-150,2020,Used,45992.0,Humboldt Chrysler Dodge Jeep RAM Inc,34483.0
Acura,MDX,2018,Used,137881.0,Humboldt Chrysler Dodge Jeep RAM Inc,20773.0
Kia,Telluride,2022,Used,22257.0,Humboldt Chrysler Dodge Jeep RAM Inc,44851.0
Honda,Civic,2016,Used,150817.0,Humboldt Chrysler Dodge Jeep RAM Inc,12223.0
Nissan,Armada,2020,Used,78747.0,Humboldt Chrysler Dodge Jeep RAM Inc,26340.0
Dodge,Challenger,2023,New,,Greenway Chrysler Dodge Jeep RAM of Florence,58025.0
Jeep,Grand Cherokee,2009,Used,125939.0,Serra Chevrolet,9886.0
Toyota,Crown,2023,New,,Serra Toyota,52920.0
GMC,Sierra,2023,New,,Sam Boswell Buick GMC,56970.0
GMC,Sierra,2023,New,,Sam Boswell Buick GMC,78120.0
Nissan,Sentra,2023,New,,Greenway Nissan of Florence,25665.0
Honda,CR-V,2024,New,,Greenway Honda of Florence,
Honda,CR-V,2024,New,,Greenway Honda of Florence,
Kia,Sorento,2021,Used,27255.0,Serra Hyundai,34817.0
Kia,Optima,2016,Used,73109.0,Serra Trussville Kia,13966.0
Ford,Flex,2019,Used,53989.0,All American Chevrolet Of Midland,22999.0
Chevrolet,Silverado,2017,Used,160329.0,All American Chevrolet Of Midland,17997.0
Chrysler,LX,2017,Used,71000.0,All American Chevrolet Of Midland,17988.0
Chevrolet,LS,2020,Certified,73604.0,Bill Cramer Chevrolet Buick GMC,34846.0
Cadillac,CT4,2023,New,,Bill Cramer Chevrolet Buick GMC,39815.0
Lexus,LX,2019,Used,43810.0,Mercedes-Benz of Midland,63988.0
Mercedes,EQS,2023,New,,Mercedes-Benz of Midland,107980.0
Lexus,ES,2020,Used,25622.0,Golden Circle Chevrolet,37299.0
Lexus,NX,2019,Used,48214.0,Golden Circle Chevrolet,28468.0
Toyota,Sequoia,2021,Certified,57757.0,Panama City Toyota,42487.0
Mercedes,GLS 450,2022,Used,7758.0,Panama City Toyota,79998.0
Toyota,Highlander,2020,Certified,40990.0,Panama City Toyota,40994.0
Toyota,Tundra,2023,New,,Panama City Toyota,59309.0
Chevrolet,Tahoe,2018,Used,90803.0,AutoNation Ford Panama City,38450.0
Acura,RDX,2018,Used,51318.0,AutoNation Ford Panama City,24450.0
Ford,Bronco,2023,New,,AutoNation Ford Panama City,55465.0
Toyota,4Runner,2023,New,,Toyota of Sylacauga,
Toyota,RAV4,2023,New,,Toyota of Sylacauga,
GMC,Sierra,2024,New,,Mitch Hall Chevrolet Buick GMC Cadillac,
GMC,Sierra,2024,New,,Mitch Hall Chevrolet Buick GMC Cadillac,
Jeep,Renegade,2023,New,,Cullman Chrysler Dodge Jeep RAM,36600.0
Chrysler,300,2023,New,,Cullman Chrysler Dodge Jeep RAM,35585.0
Jeep,Renegade,2023,New,,Cullman Chrysler Dodge Jeep RAM,36005.0
Chrysler,300,2023,New,,Cullman Chrysler Dodge Jeep RAM,51300.0
Volkswagen,Atlas,2022,Certified,39906.0,Volkswagen of Panama City,31824.0
Dodge,Durango,2018,Used,77259.0,Volkswagen of Panama City,24824.0
Ford,Escape,2019,Used,46658.0,Volkswagen of Panama City,18824.0
Nissan,NV200 S,2017,Used,86227.0,Gilland Chevrolet GMC,13950.0
Toyota,FJ Cruiser,2010,Used,159341.0,Gilland Chevrolet GMC,18250.0
Dodge,Journey,2017,Used,73313.0,Texas Certified Motors,13998.0
Honda,Civic,2023,New,,Shottenkirk Honda Decatur,28300.0
Toyota,Tundra,2017,Used,120683.0,Shottenkirk Honda Decatur,35487.0
